frame_idx,elapsed_ms,fps,process_us,physics_us,node_count,npc_count,signal_emit,prox_check,behavior_tick,anim_update,collision_count,memory_bytes
28,199,145.0,527.0,350.0,176,10,0,290,0,0,0,294758372
29,206,145.0,527.0,350.0,176,10,0,300,0,0,0,294758668
30,212,145.0,527.0,350.0,176,10,0,310,0,0,0,294758964
31,220,145.0,527.0,350.0,176,10,0,320,0,0,0,294759260
32,226,145.0,527.0,350.0,176,10,0,330,0,0,0,294759556
33,234,145.0,527.0,350.0,176,10,0,340,0,0,0,294759852
34,240,145.0,527.0,350.0,176,10,0,350,0,0,0,294760148
35,247,145.0,527.0,350.0,176,10,0,360,0,0,0,294760444
36,255,145.0,527.0,350.0,176,10,0,370,0,0,0,294760740
37,261,145.0,527.0,350.0,176,10,0,380,0,0,0,294761036
38,268,145.0,527.0,350.0,176,10,0,390,0,0,0,294761332
39,275,145.0,527.0,350.0,176,10,0,400,0,0,0,294761628
40,282,145.0,527.0,350.0,176,10,0,410,0,0,0,294761924
41,289,145.0,527.0,350.0,176,10,0,420,0,0,0,294762724
42,296,145.0,527.0,350.0,176,10,0,430,0,0,0,294763020
43,303,145.0,527.0,350.0,176,10,0,440,0,0,0,294763316
44,309,145.0,527.0,350.0,176,10,0,450,0,0,0,294763612
45,317,145.0,527.0,350.0,176,10,0,460,0,0,0,294763908
46,323,145.0,527.0,350.0,176,10,0,470,0,0,0,294764204
47,330,145.0,527.0,350.0,176,10,0,480,0,0,0,294764500
48,337,145.0,527.0,350.0,176,10,0,490,0,0,0,294764796
49,344,145.0,527.0,350.0,176,10,0,500,0,0,0,294765092
50,351,145.0,527.0,350.0,176,10,0,510,0,0,0,294765388
51,358,145.0,527.0,350.0,176,10,0,520,0,0,0,294765684
52,365,145.0,527.0,350.0,176,10,0,530,0,0,0,294765980
53,372,145.0,527.0,350.0,176,10,0,540,0,0,0,294766276
54,379,145.0,527.0,350.0,176,10,0,550,0,0,0,294766572
55,385,145.0,527.0,350.0,176,10,0,560,0,0,0,294766868
56,392,145.0,527.0,350.0,176,10,0,570,0,0,0,294767164
57,400,145.0,527.0,350.0,176,10,0,580,0,0,0,294767460
58,406,145.0,527.0,350.0,176,10,0,590,0,0,0,294767756
59,413,145.0,527.0,350.0,176,10,0,600,0,0,0,294768052
60,419,145.0,527.0,350.0,176,10,0,610,0,0,0,294768348
61,426,145.0,527.0,350.0,176,10,0,620,0,0,0,294768644
62,433,145.0,527.0,350.0,176,10,0,630,0,0,0,294769684
63,440,145.0,527.0,350.0,176,10,0,640,0,0,0,294769980
64,448,145.0,527.0,350.0,176,10,0,650,0,0,0,294770276
65,455,145.0,527.0,350.0,176,10,0,660,0,0,0,294770572
66,472,145.0,527.0,350.0,176,10,0,670,0,0,0,294770868
67,474,145.0,527.0,350.0,176,10,0,680,0,0,0,294771164
68,480,145.0,527.0,350.0,176,10,0,690,0,0,0,294771460
69,488,145.0,527.0,350.0,176,10,0,700,0,0,0,294771756
70,493,145.0,527.0,350.0,176,10,0,710,0,0,0,294772052
71,501,145.0,527.0,350.0,176,10,0,720,0,0,0,294772348
72,508,145.0,527.0,350.0,176,10,0,730,0,0,0,294772644
73,515,145.0,527.0,350.0,176,10,0,740,0,0,0,294772940
74,522,145.0,527.0,350.0,176,10,0,750,0,0,0,294773236
75,528,145.0,527.0,350.0,176,10,0,760,0,0,0,294773532
76,536,145.0,527.0,350.0,176,10,0,770,0,0,0,294773828
77,543,145.0,527.0,350.0,176,10,0,780,0,0,0,294774124
78,549,145.0,527.0,350.0,176,10,0,790,0,0,0,294774420
79,555,145.0,527.0,350.0,176,10,0,800,0,0,0,294774716
80,564,145.0,527.0,350.0,176,10,0,810,0,0,0,294775012
81,570,145.0,527.0,350.0,176,10,0,820,0,0,0,294775308
82,576,145.0,527.0,350.0,176,10,0,830,0,0,0,294775604
83,584,145.0,527.0,350.0,176,10,0,840,0,0,0,294775900
84,591,145.0,527.0,350.0,176,10,0,850,0,0,0,294776196
85,597,145.0,527.0,350.0,176,10,0,860,0,0,0,294776492
86,605,145.0,527.0,350.0,176,10,0,870,0,0,0,294776788
87,611,145.0,527.0,350.0,176,10,0,880,0,0,0,294777084
88,619,145.0,527.0,350.0,176,10,0,890,0,0,0,294777380
89,626,145.0,527.0,350.0,176,10,0,900,0,0,0,294777676
90,632,145.0,527.0,350.0,176,10,0,910,0,0,0,294777972
91,639,145.0,527.0,350.0,176,10,0,920,0,0,0,294778268
92,646,145.0,527.0,350.0,176,10,0,930,0,0,0,294778564
93,653,145.0,527.0,350.0,176,10,0,940,0,0,0,294779988
94,660,145.0,527.0,350.0,176,10,0,950,0,0,0,294780284
95,667,145.0,527.0,350.0,176,10,0,960,0,0,0,294780580
96,674,145.0,527.0,350.0,176,10,0,970,0,0,0,294780876
97,681,145.0,527.0,350.0,176,10,0,980,0,0,0,294781172
98,688,145.0,527.0,350.0,176,10,0,990,0,0,0,294781468
99,693,145.0,527.0,350.0,176,10,0,1000,0,0,0,294781764
100,702,145.0,527.0,350.0,176,10,0,1010,0,0,0,294782060
101,708,145.0,527.0,350.0,176,10,0,1020,0,0,0,294782372
102,715,145.0,527.0,350.0,176,10,0,1030,0,0,0,294782684
103,722,145.0,527.0,350.0,176,10,0,1040,0,0,0,294782996
104,729,145.0,527.0,350.0,176,10,0,1050,0,0,0,294783308
105,735,145.0,527.0,350.0,176,10,0,1060,0,0,0,294783620
106,743,145.0,527.0,350.0,176,10,0,1070,0,0,0,294783932
107,749,145.0,527.0,350.0,176,10,0,1080,0,0,0,294784244
108,756,145.0,527.0,350.0,176,10,0,1090,0,0,0,294784556
109,763,145.0,527.0,350.0,176,10,0,1100,0,0,0,294784868
110,770,145.0,527.0,350.0,176,10,0,1110,0,0,0,294785180
111,777,145.0,527.0,350.0,176,10,0,1120,0,0,0,294785492
112,784,145.0,527.0,350.0,176,10,0,1130,0,0,0,294785804
113,791,145.0,527.0,350.0,176,10,0,1140,0,0,0,294786116
114,798,145.0,527.0,350.0,176,10,0,1150,0,0,0,294786428
115,805,145.0,527.0,350.0,176,10,0,1160,0,0,0,294786740
116,810,145.0,527.0,350.0,176,10,0,1170,0,0,0,294787052
117,819,145.0,527.0,350.0,176,10,0,1180,0,0,0,294787364
118,825,145.0,527.0,350.0,176,10,0,1190,0,0,0,294787676
119,832,145.0,527.0,350.0,176,10,0,1200,0,0,0,294787988
120,840,145.0,527.0,350.0,176,10,0,1210,0,0,0,294788300
121,846,145.0,527.0,350.0,176,10,0,1220,0,0,0,294788612
122,853,145.0,527.0,350.0,176,10,0,1230,0,0,0,294788924
123,860,145.0,527.0,350.0,176,10,0,1240,0,0,0,294789236
124,867,145.0,527.0,350.0,176,10,0,1250,0,0,0,294789548
125,874,145.0,527.0,350.0,176,10,0,1260,0,0,0,294789860
126,881,145.0,527.0,350.0,176,10,0,1270,0,0,0,294790172
127,888,145.0,527.0,350.0,176,10,0,1280,0,0,0,294790484
128,894,145.0,527.0,350.0,176,10,0,1290,0,0,0,294790796
129,902,145.0,527.0,350.0,176,10,0,1300,0,0,0,294791108
130,908,145.0,527.0,350.0,176,10,0,1310,0,0,0,294791420
131,915,145.0,527.0,350.0,176,10,0,1320,0,0,0,294791732
132,922,145.0,527.0,350.0,176,10,0,1330,0,0,0,294792044
133,929,145.0,527.0,350.0,176,10,0,1340,0,0,0,294792356
134,936,145.0,527.0,350.0,176,10,0,1350,0,0,0,294792668
135,943,145.0,527.0,350.0,176,10,0,1360,0,0,0,294792980
136,949,145.0,527.0,350.0,176,10,0,1370,0,0,0,294793292
137,956,145.0,527.0,350.0,176,10,0,1380,0,0,0,294793604
138,964,144.0,1369.0,337.0,176,10,0,1390,0,0,0,294793916
139,969,144.0,1369.0,337.0,176,10,0,1400,0,0,0,294794228
140,977,144.0,1369.0,337.0,176,10,0,1410,0,0,0,294796220
141,984,144.0,1369.0,337.0,176,10,0,1420,0,0,0,294796532
142,991,144.0,1369.0,337.0,176,10,0,1430,0,0,0,294796844
143,998,144.0,1369.0,337.0,176,10,0,1440,0,0,0,294797156
144,1005,144.0,1369.0,337.0,176,10,0,1450,0,0,0,294797468
145,1011,144.0,1369.0,337.0,176,10,0,1460,0,0,0,294797780
146,1019,144.0,1369.0,337.0,176,10,0,1470,0,0,0,294798092
147,1026,144.0,1369.0,337.0,176,10,0,1480,0,0,0,294798404
148,1031,144.0,1369.0,337.0,176,10,0,1490,0,0,0,294798716
149,1040,144.0,1369.0,337.0,176,10,0,1500,0,0,0,294799028
150,1046,144.0,1369.0,337.0,176,10,0,1510,0,0,0,294799340
151,1053,144.0,1369.0,337.0,176,10,0,1520,0,0,0,294799652
152,1060,144.0,1369.0,337.0,176,10,0,1530,0,0,0,294799964
153,1067,144.0,1369.0,337.0,176,10,0,1540,0,0,0,294800276
154,1073,144.0,1369.0,337.0,176,10,0,1550,0,0,0,294800588
155,1081,144.0,1369.0,337.0,176,10,0,1560,0,0,0,294800900
156,1088,144.0,1369.0,337.0,176,10,0,1570,0,0,0,294801212
157,1095,144.0,1369.0,337.0,176,10,0,1580,0,0,0,294801524
158,1102,144.0,1369.0,337.0,176,10,0,1590,0,0,0,294801836
159,1108,144.0,1369.0,337.0,176,10,0,1600,0,0,0,294802148
160,1115,144.0,1369.0,337.0,176,10,0,1610,0,0,0,294802460
161,1131,144.0,1369.0,337.0,176,10,0,1620,0,0,0,294802772
162,1131,144.0,1369.0,337.0,176,10,0,1630,0,0,0,294803084
163,1139,144.0,1369.0,337.0,176,10,0,1640,0,0,0,294803396
164,1146,144.0,1369.0,337.0,176,10,0,1650,0,0,0,294803708
165,1152,144.0,1369.0,337.0,176,10,0,1660,0,0,0,294804020
166,1159,144.0,1369.0,337.0,176,10,0,1670,0,0,0,294804332
167,1166,144.0,1369.0,337.0,176,10,0,1680,0,0,0,294804644
168,1181,144.0,1369.0,337.0,176,10,0,1690,0,0,0,294804956
169,1182,144.0,1369.0,337.0,176,10,0,1700,0,0,0,294805268
170,1189,144.0,1369.0,337.0,176,10,0,1710,0,0,0,294805580
171,1196,144.0,1369.0,337.0,176,10,0,1720,0,0,0,294805892
172,1202,144.0,1369.0,337.0,176,10,0,1730,0,0,0,294806204
173,1209,144.0,1369.0,337.0,176,10,0,1740,0,0,0,294806516
174,1216,144.0,1369.0,337.0,176,10,0,1750,0,0,0,294806828
175,1224,144.0,1369.0,337.0,176,10,0,1760,0,0,0,294807140
176,1230,144.0,1369.0,337.0,176,10,0,1770,0,0,0,294807452
177,1237,144.0,1369.0,337.0,176,10,0,1780,0,0,0,294807764
178,1244,144.0,1369.0,337.0,176,10,0,1790,0,0,0,294808076
179,1250,144.0,1369.0,337.0,176,10,0,1800,0,0,0,294808388
180,1258,144.0,1369.0,337.0,176,10,0,1810,0,0,0,294808700
181,1265,144.0,1369.0,337.0,176,10,0,1820,0,0,0,294809012
182,1271,144.0,1369.0,337.0,176,10,0,1830,0,0,0,294809324
183,1279,144.0,1369.0,337.0,176,10,0,1840,0,0,0,294809636
184,1285,144.0,1369.0,337.0,176,10,0,1850,0,0,0,294809948
185,1292,144.0,1369.0,337.0,176,10,0,1860,0,0,0,294810260
186,1299,144.0,1369.0,337.0,176,10,0,1870,0,0,0,294810572
187,1306,144.0,1369.0,337.0,176,10,0,1880,0,0,0,294810884
188,1312,144.0,1369.0,337.0,176,10,0,1890,0,0,0,294811196
189,1320,144.0,1369.0,337.0,176,10,0,1900,0,0,0,294811508
190,1327,144.0,1369.0,337.0,176,10,0,1910,0,0,0,294811820
191,1334,144.0,1369.0,337.0,176,10,0,1920,0,0,0,294812132
192,1339,144.0,1369.0,337.0,176,10,0,1930,0,0,0,294812444
193,1347,144.0,1369.0,337.0,176,10,0,1940,0,0,0,294812756
194,1354,144.0,1369.0,337.0,176,10,0,1950,0,0,0,294813068
195,1361,144.0,1369.0,337.0,176,10,0,1960,0,0,0,294813380
196,1368,144.0,1369.0,337.0,176,10,0,1970,0,0,0,294813692
197,1375,144.0,1369.0,337.0,176,10,0,1980,0,0,0,294814004
198,1382,144.0,1369.0,337.0,176,10,0,1990,0,0,0,294814316
199,1389,144.0,1369.0,337.0,176,10,0,2000,0,0,0,294814628
200,1395,144.0,1369.0,337.0,176,10,0,2010,0,0,0,294814940
201,1403,144.0,1369.0,337.0,176,10,0,2020,0,0,0,294815252
202,1409,144.0,1369.0,337.0,176,10,0,2030,0,0,0,294815564
203,1416,144.0,1369.0,337.0,176,10,0,2040,0,0,0,294815876
204,1423,144.0,1369.0,337.0,176,10,0,2050,0,0,0,294816188
205,1430,144.0,1369.0,337.0,176,10,0,2060,0,0,0,294816500
206,1437,144.0,1369.0,337.0,176,10,0,2070,0,0,0,294816812
207,1444,144.0,1369.0,337.0,176,10,0,2080,0,0,0,294817124
208,1451,144.0,1369.0,337.0,176,10,0,2090,0,0,0,294817436
209,1458,144.0,1369.0,337.0,176,10,0,2100,0,0,0,294817748
210,1465,144.0,1369.0,337.0,176,10,0,2110,0,0,0,294820580
211,1472,144.0,1369.0,337.0,176,10,0,2120,0,0,0,294820892
212,1477,144.0,1369.0,337.0,176,10,0,2130,0,0,0,294821204
213,1486,144.0,1369.0,337.0,176,10,0,2140,0,0,0,294821516
214,1492,144.0,1369.0,337.0,176,10,0,2150,0,0,0,294821828
215,1499,144.0,1369.0,337.0,176,10,0,2160,0,0,0,294822140
216,1506,144.0,1369.0,337.0,176,10,0,2170,0,0,0,294822452
217,1513,144.0,1369.0,337.0,176,10,0,2180,0,0,0,294822764
218,1520,144.0,1369.0,337.0,176,10,0,2190,0,0,0,294823076
219,1526,144.0,1369.0,337.0,176,10,0,2200,0,0,0,294823388
220,1533,144.0,1369.0,337.0,176,10,0,2210,0,0,0,294823700
221,1540,144.0,1369.0,337.0,176,10,0,2220,0,0,0,294824012
222,1546,144.0,1369.0,337.0,176,10,0,2230,0,0,0,294824324
223,1555,144.0,1369.0,337.0,176,10,0,2240,0,0,0,294824636
224,1561,144.0,1369.0,337.0,176,10,0,2250,0,0,0,294824948
225,1568,144.0,1369.0,337.0,176,10,0,2260,0,0,0,294825260
226,1575,144.0,1369.0,337.0,176,10,0,2270,0,0,0,294825572
227,1581,144.0,1369.0,337.0,176,10,0,2280,0,0,0,294825884
228,1589,144.0,1369.0,337.0,176,10,0,2290,0,0,0,294826196
229,1596,144.0,1369.0,337.0,176,10,0,2300,0,0,0,294826508
230,1603,144.0,1369.0,337.0,176,10,0,2310,0,0,0,294826820
231,1610,144.0,1369.0,337.0,176,10,0,2320,0,0,0,294827132
232,1617,144.0,1369.0,337.0,176,10,0,2330,0,0,0,294827444
233,1624,144.0,1369.0,337.0,176,10,0,2340,0,0,0,294827756
234,1629,144.0,1369.0,337.0,176,10,0,2350,0,0,0,294828068
235,1637,144.0,1369.0,337.0,176,10,0,2360,0,0,0,294828380
236,1644,144.0,1369.0,337.0,176,10,0,2370,0,0,0,294828692
237,1650,144.0,1369.0,337.0,176,10,0,2380,0,0,0,294829004
238,1658,144.0,1369.0,337.0,176,10,0,2390,0,0,0,294829316
239,1664,144.0,1369.0,337.0,176,10,0,2400,0,0,0,294829628
240,1672,144.0,1369.0,337.0,176,10,0,2410,0,0,0,294829940
241,1677,144.0,1369.0,337.0,176,10,0,2420,0,0,0,294830252
242,1685,144.0,1369.0,337.0,176,10,0,2430,0,0,0,294830564
243,1693,144.0,1369.0,337.0,176,10,0,2440,0,0,0,294830876
244,1699,144.0,1369.0,337.0,176,10,0,2450,0,0,0,294831188
245,1707,144.0,1369.0,337.0,176,10,0,2460,0,0,0,294831500
246,1713,144.0,1369.0,337.0,176,10,0,2470,0,0,0,294831812
247,1720,144.0,1369.0,337.0,176,10,0,2480,0,0,0,294832124
248,1726,144.0,1369.0,337.0,176,10,0,2490,0,0,0,294832436
249,1734,144.0,1369.0,337.0,176,10,0,2500,0,0,0,294832748
250,1741,144.0,1369.0,337.0,176,10,0,2510,0,0,0,294833060
251,1747,144.0,1369.0,337.0,176,10,0,2520,0,0,0,294833372
252,1754,144.0,1369.0,337.0,176,10,0,2530,0,0,0,294833684
253,1762,144.0,1369.0,337.0,176,10,0,2540,0,0,0,294833996
254,1769,144.0,1369.0,337.0,176,10,0,2550,0,0,0,294834308
255,1774,144.0,1369.0,337.0,176,10,0,2560,0,0,0,294834620
256,1782,144.0,1369.0,337.0,176,10,0,2570,0,0,0,294834932
257,1789,144.0,1369.0,337.0,176,10,0,2580,0,0,0,294835244
258,1795,144.0,1369.0,337.0,176,10,0,2590,0,0,0,294835556
259,1803,144.0,1369.0,337.0,176,10,0,2600,0,0,0,294835868
260,1810,144.0,1369.0,337.0,176,10,0,2610,0,0,0,294836180
261,1817,144.0,1369.0,337.0,176,10,0,2620,0,0,0,294836492
262,1823,144.0,1369.0,337.0,176,10,0,2630,0,0,0,294836804
263,1830,144.0,1369.0,337.0,176,10,0,2640,0,0,0,294837116
264,1837,144.0,1369.0,337.0,176,10,0,2650,0,0,0,294837428
265,1844,144.0,1369.0,337.0,176,10,0,2660,0,0,0,294837740
266,1851,144.0,1369.0,337.0,176,10,0,2670,0,0,0,294838052
267,1858,144.0,1369.0,337.0,176,10,0,2680,0,0,0,294838364
268,1865,144.0,1369.0,337.0,176,10,0,2690,0,0,0,294838676
269,1872,144.0,1369.0,337.0,176,10,0,2700,0,0,0,294838988
270,1879,144.0,1369.0,337.0,176,10,0,2710,0,0,0,294839300
271,1886,144.0,1369.0,337.0,176,10,0,2720,0,0,0,294839612
272,1892,144.0,1369.0,337.0,176,10,0,2730,0,0,0,294839924
273,1900,144.0,1369.0,337.0,176,10,0,2740,0,0,0,294840236
274,1906,144.0,1369.0,337.0,176,10,0,2750,0,0,0,294840548
275,1913,144.0,1369.0,337.0,176,10,0,2760,0,0,0,294840860
276,1920,144.0,1369.0,337.0,176,10,0,2770,0,0,0,294841172
277,1927,144.0,1369.0,337.0,176,10,0,2780,0,0,0,294841484
278,1934,144.0,1369.0,337.0,176,10,0,2790,0,0,0,294841796
279,1941,144.0,1369.0,337.0,176,10,0,2800,0,0,0,294842108
280,1947,144.0,1369.0,337.0,176,10,0,2810,0,0,0,294842420
281,1955,144.0,1369.0,337.0,176,10,0,2820,0,0,0,294842732
282,1961,144.0,613.0,412.0,176,10,0,2830,0,0,0,294843044
283,1969,144.0,613.0,412.0,176,10,0,2840,0,0,0,294843356
284,1974,144.0,613.0,412.0,176,10,0,2850,0,0,0,294843668
285,1983,144.0,613.0,412.0,176,10,0,2860,0,0,0,294843980
286,1988,144.0,613.0,412.0,176,10,0,2870,0,0,0,294844292
287,1996,144.0,613.0,412.0,176,10,0,2880,0,0,0,294844604
288,2002,144.0,613.0,412.0,176,10,0,2890,0,0,0,294844916
289,2009,144.0,613.0,412.0,176,10,0,2900,0,0,0,294845228
290,2016,144.0,613.0,412.0,176,10,0,2910,0,0,0,294845540
291,2023,144.0,613.0,412.0,176,10,0,2920,0,0,0,294845852
292,2031,144.0,613.0,412.0,176,10,0,2930,0,0,0,294846164
293,2038,144.0,613.0,412.0,176,10,0,2940,0,0,0,294846476
294,2044,144.0,613.0,412.0,176,10,0,2950,0,0,0,294846788
295,2051,144.0,613.0,412.0,176,10,0,2960,0,0,0,294847100
296,2058,144.0,613.0,412.0,176,10,0,2970,0,0,0,294847412
297,2065,144.0,613.0,412.0,176,10,0,2980,0,0,0,294847724
298,2072,144.0,613.0,412.0,176,10,0,2990,0,0,0,294848036
299,2079,144.0,613.0,412.0,176,10,0,3000,0,0,0,294848348
300,2086,144.0,613.0,412.0,176,10,0,3010,0,0,0,294848660
301,2093,144.0,613.0,412.0,176,10,0,3020,0,0,0,294848972
302,2100,144.0,613.0,412.0,176,10,0,3030,0,0,0,294849284
303,2106,144.0,613.0,412.0,176,10,0,3040,0,0,0,294849596
304,2113,144.0,613.0,412.0,176,10,0,3050,0,0,0,294849908
305,2119,144.0,613.0,412.0,176,10,0,3060,0,0,0,294850220
306,2127,144.0,613.0,412.0,176,10,0,3070,0,0,0,294850532
307,2134,144.0,613.0,412.0,176,10,0,3080,0,0,0,294850844
308,2141,144.0,613.0,412.0,176,10,0,3090,0,0,0,294851156
309,2148,144.0,613.0,412.0,176,10,0,3100,0,0,0,294851468
310,2155,144.0,613.0,412.0,176,10,0,3110,0,0,0,294851780
311,2161,144.0,613.0,412.0,176,10,0,3120,0,0,0,294852092
312,2169,144.0,613.0,412.0,176,10,0,3130,0,0,0,294852404
313,2175,144.0,613.0,412.0,176,10,0,3140,0,0,0,294852716
314,2183,144.0,613.0,412.0,176,10,0,3150,0,0,0,294853028
315,2189,144.0,613.0,412.0,176,10,0,3160,0,0,0,294857132
316,2196,144.0,613.0,412.0,176,10,0,3170,0,0,0,294857444
317,2203,144.0,613.0,412.0,176,10,0,3180,0,0,0,294857756
318,2210,144.0,613.0,412.0,176,10,0,3190,0,0,0,294858068
319,2217,144.0,613.0,412.0,176,10,0,3200,0,0,0,294858380
320,2224,144.0,613.0,412.0,176,10,0,3210,0,0,0,294858692
321,2231,144.0,613.0,412.0,176,10,0,3220,0,0,0,294859004
322,2238,144.0,613.0,412.0,176,10,0,3230,0,0,0,294859316
323,2244,144.0,613.0,412.0,176,10,0,3240,0,0,0,294859628
324,2252,144.0,613.0,412.0,176,10,0,3250,0,0,0,294859940
325,2258,144.0,613.0,412.0,176,10,0,3260,0,0,0,294860252
326,2265,144.0,613.0,412.0,176,10,0,3270,0,0,0,294860564
327,2272,144.0,613.0,412.0,176,10,0,3280,0,0,0,294860876
328,2279,144.0,613.0,412.0,176,10,0,3290,0,0,0,294861188
329,2286,144.0,613.0,412.0,176,10,0,3300,0,0,0,294861500
330,2293,144.0,613.0,412.0,176,10,0,3310,0,0,0,294861812
331,2300,144.0,613.0,412.0,176,10,0,3320,0,0,0,294862124
332,2307,144.0,613.0,412.0,176,10,0,3330,0,0,0,294862436
333,2312,144.0,613.0,412.0,176,10,0,3340,0,0,0,294862748
334,2321,144.0,613.0,412.0,176,10,0,3350,0,0,0,294863060
335,2327,144.0,613.0,412.0,176,10,0,3360,0,0,0,294863372
336,2334,144.0,613.0,412.0,176,10,0,3370,0,0,0,294863684
337,2341,144.0,613.0,412.0,176,10,0,3380,0,0,0,294863996
338,2348,144.0,613.0,412.0,176,10,0,3390,0,0,0,294864308
339,2355,144.0,613.0,412.0,176,10,0,3400,0,0,0,294864620
340,2361,144.0,613.0,412.0,176,10,0,3410,0,0,0,294864932
341,2369,144.0,613.0,412.0,176,10,0,3420,0,0,0,294865244
342,2375,144.0,613.0,412.0,176,10,0,3430,0,0,0,294865556
343,2383,144.0,613.0,412.0,176,10,0,3440,0,0,0,294865868
344,2388,144.0,613.0,412.0,176,10,0,3450,0,0,0,294866180
345,2395,144.0,613.0,412.0,176,10,0,3460,0,0,0,294866492
346,2403,144.0,613.0,412.0,176,10,0,3470,0,0,0,294866804
347,2410,144.0,613.0,412.0,176,10,0,3480,0,0,0,294867116
348,2417,144.0,613.0,412.0,176,10,0,3490,0,0,0,294867428
349,2424,144.0,613.0,412.0,176,10,0,3500,0,0,0,294867740
350,2431,144.0,613.0,412.0,176,10,0,3510,0,0,0,294868052
351,2438,144.0,613.0,412.0,176,10,0,3520,0,0,0,294868364
352,2444,144.0,613.0,412.0,176,10,0,3530,0,0,0,294868676
353,2452,144.0,613.0,412.0,176,10,0,3540,0,0,0,294868988
354,2458,144.0,613.0,412.0,176,10,0,3550,0,0,0,294869300
355,2466,144.0,613.0,412.0,176,10,0,3560,0,0,0,294869612
356,2472,144.0,613.0,412.0,176,10,0,3570,0,0,0,294869924
357,2478,144.0,613.0,412.0,176,10,0,3580,0,0,0,294870236
358,2486,144.0,613.0,412.0,176,10,0,3590,0,0,0,294870548
359,2493,144.0,613.0,412.0,176,10,0,3600,0,0,0,294870860
360,2501,144.0,613.0,412.0,176,10,0,3610,0,0,0,294871172
361,2506,144.0,613.0,412.0,176,10,0,3620,0,0,0,294871484
362,2512,144.0,613.0,412.0,176,10,0,3630,0,0,0,294871796
363,2519,144.0,613.0,412.0,176,10,0,3640,0,0,0,294872108
364,2527,144.0,613.0,412.0,176,10,0,3650,0,0,0,294872420
365,2533,144.0,613.0,412.0,176,10,0,3660,0,0,0,294872732
366,2541,144.0,613.0,412.0,176,10,0,3670,0,0,0,294873044
367,2547,144.0,613.0,412.0,176,10,0,3680,0,0,0,294873356
368,2554,144.0,613.0,412.0,176,10,0,3690,0,0,0,294873668
369,2562,144.0,613.0,412.0,176,10,0,3700,0,0,0,294873980
370,2569,144.0,613.0,412.0,176,10,0,3710,0,0,0,294874292
371,2576,144.0,613.0,412.0,176,10,0,3720,0,0,0,294874604
372,2583,144.0,613.0,412.0,176,10,0,3730,0,0,0,294874916
373,2589,144.0,613.0,412.0,176,10,0,3740,0,0,0,294875228
374,2596,144.0,613.0,412.0,176,10,0,3750,0,0,0,294875540
375,2603,144.0,613.0,412.0,176,10,0,3760,0,0,0,294875852
376,2610,144.0,613.0,412.0,176,10,0,3770,0,0,0,294876164
377,2617,144.0,613.0,412.0,176,10,0,3780,0,0,0,294876476
378,2624,144.0,613.0,412.0,176,10,0,3790,0,0,0,294876788
379,2631,144.0,613.0,412.0,176,10,0,3800,0,0,0,294877100
380,2638,144.0,613.0,412.0,176,10,0,3810,0,0,0,294877412
381,2645,144.0,613.0,412.0,176,10,0,3820,0,0,0,294877724
382,2652,144.0,613.0,412.0,176,10,0,3830,0,0,0,294878036
383,2658,144.0,613.0,412.0,176,10,0,3840,0,0,0,294878348
384,2666,144.0,613.0,412.0,176,10,0,3850,0,0,0,294878660
385,2671,144.0,613.0,412.0,176,10,0,3860,0,0,0,294878972
386,2679,144.0,613.0,412.0,176,10,0,3870,0,0,0,294879284
