frame_idx,time_elapsed_ms,fps,process_time_us,physics_time_us,node_count,npc_count,memory_bytes
85,592,145.0,0.4,0.4,377,50,296048847
86,598,145.0,0.4,0.4,377,50,296049051
87,606,145.0,0.4,0.4,377,50,296049255
88,613,145.0,0.4,0.4,377,50,296049459
89,620,145.0,0.4,0.4,377,50,296049663
90,626,145.0,0.4,0.4,377,50,296049867
91,634,145.0,0.4,0.4,377,50,296050071
92,639,145.0,0.4,0.4,377,50,296050275
93,648,145.0,0.4,0.4,377,50,296051607
94,654,145.0,0.4,0.4,377,50,296051811
95,661,145.0,0.4,0.4,377,50,296052015
96,668,145.0,0.4,0.4,377,50,296052219
97,675,145.0,0.4,0.4,377,50,296052423
98,681,145.0,0.4,0.4,377,50,296052627
99,687,145.0,0.4,0.4,377,50,296052831
100,696,145.0,0.4,0.4,377,50,296053035
101,701,145.0,0.4,0.4,377,50,296053251
102,710,145.0,0.4,0.4,377,50,296053467
103,714,145.0,0.4,0.4,377,50,296053683
104,723,145.0,0.4,0.4,377,50,296053899
105,730,145.0,0.4,0.4,377,50,296054115
106,737,145.0,0.4,0.4,377,50,296054331
107,744,145.0,0.4,0.4,377,50,296054547
108,751,145.0,0.4,0.4,377,50,296054763
109,756,145.0,0.4,0.4,377,50,296054979
110,766,145.0,0.4,0.4,377,50,296055195
111,771,145.0,0.4,0.4,377,50,296055411
112,779,145.0,0.4,0.4,377,50,296055627
113,785,145.0,0.4,0.4,377,50,296055843
114,792,145.0,0.4,0.4,377,50,296056059
115,799,145.0,0.4,0.4,377,50,296056275
116,806,145.0,0.4,0.4,377,50,296056491
117,813,145.0,0.4,0.4,377,50,296056707
118,820,145.0,0.4,0.4,377,50,296056923
119,827,145.0,0.4,0.4,377,50,296057139
120,834,145.0,0.4,0.4,377,50,296057355
121,839,145.0,0.4,0.4,377,50,296057571
122,847,145.0,0.4,0.4,377,50,296057787
123,855,145.0,0.4,0.4,377,50,296058003
124,861,145.0,0.4,0.4,377,50,296058219
125,868,145.0,0.4,0.4,377,50,296058435
126,873,145.0,0.4,0.4,377,50,296058651
127,882,145.0,0.4,0.4,377,50,296058867
128,887,145.0,0.4,0.4,377,50,296059083
129,894,145.0,0.4,0.4,377,50,296059299
130,903,145.0,0.4,0.4,377,50,296059515
131,909,145.0,0.4,0.4,377,50,296059731
132,916,145.0,0.4,0.4,377,50,296059947
133,923,145.0,0.4,0.4,377,50,296060163
134,930,145.0,0.4,0.4,377,50,296060379
135,937,145.0,0.4,0.4,377,50,296060595
136,944,145.0,0.4,0.4,377,50,296060811
137,951,145.0,0.4,0.4,377,50,296061027
138,958,145.0,0.8,0.3,377,50,296061243
139,964,145.0,0.8,0.3,377,50,296061459
140,972,145.0,0.8,0.3,377,50,296063355
141,978,145.0,0.8,0.3,377,50,296063571
142,985,145.0,0.8,0.3,377,50,296063787
143,992,145.0,0.8,0.3,377,50,296064003
144,999,145.0,0.8,0.3,377,50,296064219
145,1006,145.0,0.8,0.3,377,50,296064435
146,1013,145.0,0.8,0.3,377,50,296064651
147,1019,145.0,0.8,0.3,377,50,296064867
148,1027,145.0,0.8,0.3,377,50,296065083
149,1034,145.0,0.8,0.3,377,50,296065299
150,1039,145.0,0.8,0.3,377,50,296065515
151,1048,145.0,0.8,0.3,377,50,296065731
152,1054,145.0,0.8,0.3,377,50,296065947
153,1061,145.0,0.8,0.3,377,50,296066163
154,1068,145.0,0.8,0.3,377,50,296066379
155,1075,145.0,0.8,0.3,377,50,296066595
156,1081,145.0,0.8,0.3,377,50,296066811
157,1089,145.0,0.8,0.3,377,50,296067027
158,1096,145.0,0.8,0.3,377,50,296067243
159,1103,145.0,0.8,0.3,377,50,296067459
160,1110,145.0,0.8,0.3,377,50,296067675
161,1114,145.0,0.8,0.3,377,50,296067891
162,1124,145.0,0.8,0.3,377,50,296068107
163,1130,145.0,0.8,0.3,377,50,296068323
164,1137,145.0,0.8,0.3,377,50,296068539
165,1144,145.0,0.8,0.3,377,50,296068755
166,1151,145.0,0.8,0.3,377,50,296068971
167,1158,145.0,0.8,0.3,377,50,296069187
168,1165,145.0,0.8,0.3,377,50,296069403
169,1171,145.0,0.8,0.3,377,50,296069619
170,1179,145.0,0.8,0.3,377,50,296069835
171,1185,145.0,0.8,0.3,377,50,296070051
172,1192,145.0,0.8,0.3,377,50,296070267
173,1198,145.0,0.8,0.3,377,50,296070483
174,1206,145.0,0.8,0.3,377,50,296070699
175,1213,145.0,0.8,0.3,377,50,296070915
176,1220,145.0,0.8,0.3,377,50,296071131
177,1227,145.0,0.8,0.3,377,50,296071347
178,1234,145.0,0.8,0.3,377,50,296071563
179,1239,145.0,0.8,0.3,377,50,296071779
180,1248,145.0,0.8,0.3,377,50,296071995
181,1254,145.0,0.8,0.3,377,50,296072211
182,1262,145.0,0.8,0.3,377,50,296072427
183,1268,145.0,0.8,0.3,377,50,296072643
184,1275,145.0,0.8,0.3,377,50,296072859
185,1282,145.0,0.8,0.3,377,50,296073075
186,1289,145.0,0.8,0.3,377,50,296073291
187,1296,145.0,0.8,0.3,377,50,296073507
188,1303,145.0,0.8,0.3,377,50,296073723
189,1310,145.0,0.8,0.3,377,50,296073939
190,1317,145.0,0.8,0.3,377,50,296074155
191,1323,145.0,0.8,0.3,377,50,296074371
192,1331,145.0,0.8,0.3,377,50,296074587
193,1337,145.0,0.8,0.3,377,50,296074803
194,1344,145.0,0.8,0.3,377,50,296075019
195,1351,145.0,0.8,0.3,377,50,296075235
196,1356,145.0,0.8,0.3,377,50,296075451
197,1365,145.0,0.8,0.3,377,50,296075667
198,1372,145.0,0.8,0.3,377,50,296075883
199,1378,145.0,0.8,0.3,377,50,296076099
200,1386,145.0,0.8,0.3,377,50,296076315
201,1392,145.0,0.8,0.3,377,50,296076531
202,1400,145.0,0.8,0.3,377,50,296076747
203,1406,145.0,0.8,0.3,377,50,296076963
204,1413,145.0,0.8,0.3,377,50,296077179
205,1420,145.0,0.8,0.3,377,50,296077395
206,1427,145.0,0.8,0.3,377,50,296077611
207,1434,145.0,0.8,0.3,377,50,296077827
208,1440,145.0,0.8,0.3,377,50,296078043
209,1448,145.0,0.8,0.3,377,50,296078259
210,1453,145.0,0.8,0.3,377,50,296080995
211,1462,145.0,0.8,0.3,377,50,296081211
212,1467,145.0,0.8,0.3,377,50,296081427
213,1476,145.0,0.8,0.3,377,50,296081643
214,1481,145.0,0.8,0.3,377,50,296081859
215,1490,145.0,0.8,0.3,377,50,296082075
216,1496,145.0,0.8,0.3,377,50,296082291
217,1503,145.0,0.8,0.3,377,50,296082507
218,1510,145.0,0.8,0.3,377,50,296082723
219,1517,145.0,0.8,0.3,377,50,296082939
220,1523,145.0,0.8,0.3,377,50,296083155
221,1531,145.0,0.8,0.3,377,50,296083371
222,1536,145.0,0.8,0.3,377,50,296083587
223,1545,145.0,0.8,0.3,377,50,296083803
224,1551,145.0,0.8,0.3,377,50,296084019
225,1558,145.0,0.8,0.3,377,50,296084235
226,1564,145.0,0.8,0.3,377,50,296084451
227,1572,145.0,0.8,0.3,377,50,296084667
228,1579,145.0,0.8,0.3,377,50,296084883
229,1585,145.0,0.8,0.3,377,50,296085099
230,1593,145.0,0.8,0.3,377,50,296085315
231,1600,145.0,0.8,0.3,377,50,296085531
232,1606,145.0,0.8,0.3,377,50,296085747
233,1614,145.0,0.8,0.3,377,50,296085963
234,1620,145.0,0.8,0.3,377,50,296086179
235,1627,145.0,0.8,0.3,377,50,296086395
236,1634,145.0,0.8,0.3,377,50,296086611
237,1639,145.0,0.8,0.3,377,50,296086827
238,1648,145.0,0.8,0.3,377,50,296087043
239,1655,145.0,0.8,0.3,377,50,296087259
240,1662,145.0,0.8,0.3,377,50,296087475
241,1668,145.0,0.8,0.3,377,50,296087691
242,1675,145.0,0.8,0.3,377,50,296087907
243,1681,145.0,0.8,0.3,377,50,296088123
244,1690,145.0,0.8,0.3,377,50,296088339
245,1696,145.0,0.8,0.3,377,50,296088555
246,1703,145.0,0.8,0.3,377,50,296088771
247,1710,145.0,0.8,0.3,377,50,296088987
248,1717,145.0,0.8,0.3,377,50,296089203
249,1723,145.0,0.8,0.3,377,50,296089419
250,1731,145.0,0.8,0.3,377,50,296089635
251,1737,145.0,0.8,0.3,377,50,296089851
252,1744,145.0,0.8,0.3,377,50,296090067
253,1751,145.0,0.8,0.3,377,50,296090283
254,1756,145.0,0.8,0.3,377,50,296090499
255,1764,145.0,0.8,0.3,377,50,296090715
256,1772,145.0,0.8,0.3,377,50,296090931
257,1779,145.0,0.8,0.3,377,50,296091147
258,1786,145.0,0.8,0.3,377,50,296091363
259,1793,145.0,0.8,0.3,377,50,296091579
260,1800,145.0,0.8,0.3,377,50,296091795
261,1806,145.0,0.8,0.3,377,50,296092011
262,1814,145.0,0.8,0.3,377,50,296092227
263,1820,145.0,0.8,0.3,377,50,296092443
264,1827,145.0,0.8,0.3,377,50,296092659
265,1834,145.0,0.8,0.3,377,50,296092875
266,1841,145.0,0.8,0.3,377,50,296093091
267,1848,145.0,0.8,0.3,377,50,296093307
268,1855,145.0,0.8,0.3,377,50,296093523
269,1862,145.0,0.8,0.3,377,50,296093739
270,1868,145.0,0.8,0.3,377,50,296093955
271,1875,145.0,0.8,0.3,377,50,296094171
272,1883,145.0,0.8,0.3,377,50,296094387
273,1889,145.0,0.8,0.3,377,50,296094603
274,1896,145.0,0.8,0.3,377,50,296094819
275,1902,145.0,0.8,0.3,377,50,296095035
276,1910,145.0,0.8,0.3,377,50,296095251
277,1917,145.0,0.8,0.3,377,50,296095467
278,1923,145.0,0.8,0.3,377,50,296095683
279,1931,145.0,0.8,0.3,377,50,296095899
280,1937,145.0,0.8,0.3,377,50,296096115
281,1944,145.0,0.8,0.3,377,50,296096331
282,1952,145.0,0.8,0.3,377,50,296096547
283,1958,145.0,1.1,0.3,377,50,296096763
284,1965,145.0,1.1,0.3,377,50,296096979
285,1972,145.0,1.1,0.3,377,50,296097195
286,1979,145.0,1.1,0.3,377,50,296097411
287,1986,145.0,1.1,0.3,377,50,296097627
288,1993,145.0,1.1,0.3,377,50,296097843
289,1998,145.0,1.1,0.3,377,50,296098059
290,2006,145.0,1.1,0.3,377,50,296098275
291,2014,145.0,1.1,0.3,377,50,296098491
292,2020,145.0,1.1,0.3,377,50,296098707
293,2027,145.0,1.1,0.3,377,50,296098923
294,2034,145.0,1.1,0.3,377,50,296099139
295,2039,145.0,1.1,0.3,377,50,296099355
296,2049,145.0,1.1,0.3,377,50,296099571
297,2054,145.0,1.1,0.3,377,50,296099787
298,2061,145.0,1.1,0.3,377,50,296100003
299,2069,145.0,1.1,0.3,377,50,296100219
300,2075,145.0,1.1,0.3,377,50,296100435
301,2081,145.0,1.1,0.3,377,50,296100651
302,2089,145.0,1.1,0.3,377,50,296100867
303,2096,145.0,1.1,0.3,377,50,296101083
304,2103,145.0,1.1,0.3,377,50,296101299
305,2110,145.0,1.1,0.3,377,50,296101515
306,2117,145.0,1.1,0.3,377,50,296101731
307,2124,145.0,1.1,0.3,377,50,296101947
308,2131,145.0,1.1,0.3,377,50,296102163
309,2137,145.0,1.1,0.3,377,50,296102379
310,2145,145.0,1.1,0.3,377,50,296102595
311,2152,145.0,1.1,0.3,377,50,296102811
312,2157,145.0,1.1,0.3,377,50,296103027
313,2165,145.0,1.1,0.3,377,50,296103243
314,2171,145.0,1.1,0.3,377,50,296103459
315,2179,145.0,1.1,0.3,377,50,296107467
316,2186,145.0,1.1,0.3,377,50,296107683
317,2192,145.0,1.1,0.3,377,50,296107899
318,2200,145.0,1.1,0.3,377,50,296108115
319,2206,145.0,1.1,0.3,377,50,296108331
320,2214,145.0,1.1,0.3,377,50,296108547
321,2220,145.0,1.1,0.3,377,50,296108763
322,2227,145.0,1.1,0.3,377,50,296108979
323,2235,145.0,1.1,0.3,377,50,296109195
324,2241,145.0,1.1,0.3,377,50,296109411
325,2248,145.0,1.1,0.3,377,50,296109627
326,2255,145.0,1.1,0.3,377,50,296109843
327,2262,145.0,1.1,0.3,377,50,296110059
328,2268,145.0,1.1,0.3,377,50,296110275
329,2276,145.0,1.1,0.3,377,50,296110491
330,2281,145.0,1.1,0.3,377,50,296110707
331,2289,145.0,1.1,0.3,377,50,296110923
332,2297,145.0,1.1,0.3,377,50,296111139
333,2303,145.0,1.1,0.3,377,50,296111355
334,2310,145.0,1.1,0.3,377,50,296111571
335,2317,145.0,1.1,0.3,377,50,296111787
336,2324,145.0,1.1,0.3,377,50,296112003
337,2331,145.0,1.1,0.3,377,50,296112219
338,2338,145.0,1.1,0.3,377,50,296112435
339,2345,145.0,1.1,0.3,377,50,296112651
340,2352,145.0,1.1,0.3,377,50,296112867
341,2358,145.0,1.1,0.3,377,50,296113083
342,2364,145.0,1.1,0.3,377,50,296113299
343,2373,145.0,1.1,0.3,377,50,296113515
344,2379,145.0,1.1,0.3,377,50,296113731
345,2386,145.0,1.1,0.3,377,50,296113947
346,2393,145.0,1.1,0.3,377,50,296114163
347,2400,145.0,1.1,0.3,377,50,296114379
348,2407,145.0,1.1,0.3,377,50,296114595
349,2414,145.0,1.1,0.3,377,50,296114811
350,2420,145.0,1.1,0.3,377,50,296115027
351,2426,145.0,1.1,0.3,377,50,296115243
352,2434,145.0,1.1,0.3,377,50,296115459
353,2441,145.0,1.1,0.3,377,50,296115675
354,2447,145.0,1.1,0.3,377,50,296115891
355,2454,145.0,1.1,0.3,377,50,296116107
356,2462,145.0,1.1,0.3,377,50,296116323
357,2469,145.0,1.1,0.3,377,50,296116539
358,2476,145.0,1.1,0.3,377,50,296116755
359,2483,145.0,1.1,0.3,377,50,296116971
360,2489,145.0,1.1,0.3,377,50,296117187
361,2497,145.0,1.1,0.3,377,50,296117403
362,2503,145.0,1.1,0.3,377,50,296117619
363,2510,145.0,1.1,0.3,377,50,296117835
364,2517,145.0,1.1,0.3,377,50,296118051
365,2524,145.0,1.1,0.3,377,50,296118267
366,2531,145.0,1.1,0.3,377,50,296118483
367,2538,145.0,1.1,0.3,377,50,296118699
368,2545,145.0,1.1,0.3,377,50,296118915
369,2552,145.0,1.1,0.3,377,50,296119131
370,2558,145.0,1.1,0.3,377,50,296119347
371,2566,145.0,1.1,0.3,377,50,296119563
372,2571,145.0,1.1,0.3,377,50,296119779
373,2580,145.0,1.1,0.3,377,50,296119995
374,2586,145.0,1.1,0.3,377,50,296120211
375,2593,145.0,1.1,0.3,377,50,296120427
376,2600,145.0,1.1,0.3,377,50,296120643
377,2607,145.0,1.1,0.3,377,50,296120859
378,2613,145.0,1.1,0.3,377,50,296121075
379,2619,145.0,1.1,0.3,377,50,296121291
380,2629,145.0,1.1,0.3,377,50,296121507
381,2634,145.0,1.1,0.3,377,50,296121723
382,2642,145.0,1.1,0.3,377,50,296121939
383,2648,145.0,1.1,0.3,377,50,296122155
384,2654,145.0,1.1,0.3,377,50,296122371
385,2663,145.0,1.1,0.3,377,50,296122587
386,2669,145.0,1.1,0.3,377,50,296122803
387,2676,145.0,1.1,0.3,377,50,296123019
388,2681,145.0,1.1,0.3,377,50,296123235
389,2688,145.0,1.1,0.3,377,50,296123451
390,2696,145.0,1.1,0.3,377,50,296123667
391,2704,145.0,1.1,0.3,377,50,296123883
392,2710,145.0,1.1,0.3,377,50,296124099
393,2717,145.0,1.1,0.3,377,50,296124315
394,2723,145.0,1.1,0.3,377,50,296124531
395,2732,145.0,1.1,0.3,377,50,296124747
396,2737,145.0,1.1,0.3,377,50,296124963
397,2745,145.0,1.1,0.3,377,50,296125179
398,2752,145.0,1.1,0.3,377,50,296125395
399,2759,145.0,1.1,0.3,377,50,296125611
400,2764,145.0,1.1,0.3,377,50,296125827
401,2773,145.0,1.1,0.3,377,50,296126043
402,2779,145.0,1.1,0.3,377,50,296126259
403,2786,145.0,1.1,0.3,377,50,296126475
404,2793,145.0,1.1,0.3,377,50,296126691
405,2800,145.0,1.1,0.3,377,50,296126907
406,2806,145.0,1.1,0.3,377,50,296127123
407,2813,145.0,1.1,0.3,377,50,296127339
408,2821,145.0,1.1,0.3,377,50,296127555
409,2827,145.0,1.1,0.3,377,50,296127771
410,2835,145.0,1.1,0.3,377,50,296127987
411,2841,145.0,1.1,0.3,377,50,296128203
412,2849,145.0,1.1,0.3,377,50,296128419
413,2855,145.0,1.1,0.3,377,50,296128635
414,2862,145.0,1.1,0.3,377,50,296128851
415,2868,145.0,1.1,0.3,377,50,296129067
416,2876,145.0,1.1,0.3,377,50,296129283
417,2883,145.0,1.1,0.3,377,50,296129499
418,2889,145.0,1.1,0.3,377,50,296129715
419,2897,145.0,1.1,0.3,377,50,296129931
420,2903,145.0,1.1,0.3,377,50,296130147
421,2910,145.0,1.1,0.3,377,50,296130363
422,2918,145.0,1.1,0.3,377,50,296130579
423,2924,145.0,1.1,0.3,377,50,296130795
424,2930,145.0,1.1,0.3,377,50,296131011
425,2938,145.0,1.1,0.3,377,50,296131227
426,2945,145.0,1.1,0.3,377,50,296131443
427,2951,144.0,0.5,1.3,377,50,296131659
428,2959,144.0,0.5,1.3,377,50,296131875
429,2966,144.0,0.5,1.3,377,50,296132091
430,2973,144.0,0.5,1.3,377,50,296132307
431,2980,144.0,0.5,1.3,377,50,296132523
432,2986,144.0,0.5,1.3,377,50,296132739
433,2993,144.0,0.5,1.3,377,50,296132955
434,3000,144.0,0.5,1.3,377,50,296133171
435,3007,144.0,0.5,1.3,377,50,296133387
436,3014,144.0,0.5,1.3,377,50,296133603
437,3021,144.0,0.5,1.3,377,50,296133819
438,3026,144.0,0.5,1.3,377,50,296134035
439,3035,144.0,0.5,1.3,377,50,296134251
440,3040,144.0,0.5,1.3,377,50,296134467
441,3048,144.0,0.5,1.3,377,50,296134683
442,3055,144.0,0.5,1.3,377,50,296134899
443,3061,144.0,0.5,1.3,377,50,296135115
444,3070,144.0,0.5,1.3,377,50,296135331
445,3076,144.0,0.5,1.3,377,50,296135547
446,3083,144.0,0.5,1.3,377,50,296135763
447,3089,144.0,0.5,1.3,377,50,296135979
448,3097,144.0,0.5,1.3,377,50,296136195
449,3103,144.0,0.5,1.3,377,50,296136411
450,3111,144.0,0.5,1.3,377,50,296136627
451,3118,144.0,0.5,1.3,377,50,296136843
452,3122,144.0,0.5,1.3,377,50,296137059
453,3132,144.0,0.5,1.3,377,50,296137275
454,3137,144.0,0.5,1.3,377,50,296137491
455,3146,144.0,0.5,1.3,377,50,296137707
456,3152,144.0,0.5,1.3,377,50,296137923
457,3159,144.0,0.5,1.3,377,50,296138139
458,3164,144.0,0.5,1.3,377,50,296138355
459,3171,144.0,0.5,1.3,377,50,296138571
460,3178,144.0,0.5,1.3,377,50,296138787
461,3187,144.0,0.5,1.3,377,50,296139003
462,3193,144.0,0.5,1.3,377,50,296139219
463,3201,144.0,0.5,1.3,377,50,296139435
464,3207,144.0,0.5,1.3,377,50,296139651
465,3214,144.0,0.5,1.3,377,50,296139867
466,3219,144.0,0.5,1.3,377,50,296140083
467,3229,144.0,0.5,1.3,377,50,296140299
468,3234,144.0,0.5,1.3,377,50,296140515
469,3242,144.0,0.5,1.3,377,50,296140731
470,3249,144.0,0.5,1.3,377,50,296140947
471,3255,144.0,0.5,1.3,377,50,296141163
472,3262,144.0,0.5,1.3,377,50,296141379
473,3269,144.0,0.5,1.3,377,50,296147283
474,3276,144.0,0.5,1.3,377,50,296147499
475,3283,144.0,0.5,1.3,377,50,296147715
476,3290,144.0,0.5,1.3,377,50,296147931
477,3296,144.0,0.5,1.3,377,50,296148147
478,3304,144.0,0.5,1.3,377,50,296148363
479,3310,144.0,0.5,1.3,377,50,296148579
480,3316,144.0,0.5,1.3,377,50,296148795
481,3324,144.0,0.5,1.3,377,50,296149011
482,3331,144.0,0.5,1.3,377,50,296149227
483,3338,144.0,0.5,1.3,377,50,296149443
484,3345,144.0,0.5,1.3,377,50,296149659
485,3352,144.0,0.5,1.3,377,50,296149875
486,3359,144.0,0.5,1.3,377,50,296150091
487,3366,144.0,0.5,1.3,377,50,296150307
488,3371,144.0,0.5,1.3,377,50,296150523
489,3379,144.0,0.5,1.3,377,50,296150739
490,3387,144.0,0.5,1.3,377,50,296150955
491,3393,144.0,0.5,1.3,377,50,296151171
492,3401,144.0,0.5,1.3,377,50,296151387
493,3407,144.0,0.5,1.3,377,50,296151603
494,3413,144.0,0.5,1.3,377,50,296151819
495,3421,144.0,0.5,1.3,377,50,296152035
496,3429,144.0,0.5,1.3,377,50,296152251
497,3435,144.0,0.5,1.3,377,50,296152467
498,3441,144.0,0.5,1.3,377,50,296152683
499,3449,144.0,0.5,1.3,377,50,296152899
500,3455,144.0,0.5,1.3,377,50,296153115
501,3463,144.0,0.5,1.3,377,50,296153331
502,3469,144.0,0.5,1.3,377,50,296153547
503,3476,144.0,0.5,1.3,377,50,296153763
504,3483,144.0,0.5,1.3,377,50,296153979
505,3490,144.0,0.5,1.3,377,50,296154195
506,3497,144.0,0.5,1.3,377,50,296154411
507,3504,144.0,0.5,1.3,377,50,296154627
508,3511,144.0,0.5,1.3,377,50,296154843
509,3518,144.0,0.5,1.3,377,50,296155059
510,3523,144.0,0.5,1.3,377,50,296155275
511,3531,144.0,0.5,1.3,377,50,296155491
512,3539,144.0,0.5,1.3,377,50,296155707
513,3545,144.0,0.5,1.3,377,50,296155923
514,3552,144.0,0.5,1.3,377,50,296156139
515,3559,144.0,0.5,1.3,377,50,296156355
516,3564,144.0,0.5,1.3,377,50,296156571
517,3574,144.0,0.5,1.3,377,50,296156787
518,3580,144.0,0.5,1.3,377,50,296157003
519,3587,144.0,0.5,1.3,377,50,296157219
520,3593,144.0,0.5,1.3,377,50,296157435
521,3600,144.0,0.5,1.3,377,50,296157651
522,3608,144.0,0.5,1.3,377,50,296157867
523,3614,144.0,0.5,1.3,377,50,296158083
524,3621,144.0,0.5,1.3,377,50,296158299
525,3628,144.0,0.5,1.3,377,50,296158515
526,3635,144.0,0.5,1.3,377,50,296158731
527,3642,144.0,0.5,1.3,377,50,296158947
528,3648,144.0,0.5,1.3,377,50,296159163
529,3656,144.0,0.5,1.3,377,50,296159379
530,3663,144.0,0.5,1.3,377,50,296159595
531,3667,144.0,0.5,1.3,377,50,296159811
532,3676,144.0,0.5,1.3,377,50,296160027
533,3684,144.0,0.5,1.3,377,50,296160243
534,3690,144.0,0.5,1.3,377,50,296160459
535,3697,144.0,0.5,1.3,377,50,296160675
536,3702,144.0,0.5,1.3,377,50,296160891
537,3712,144.0,0.5,1.3,377,50,296161107
538,3717,144.0,0.5,1.3,377,50,296161323
539,3725,144.0,0.5,1.3,377,50,296161539
540,3730,144.0,0.5,1.3,377,50,296161755
541,3739,144.0,0.5,1.3,377,50,296161971
542,3745,144.0,0.5,1.3,377,50,296162187
543,3752,144.0,0.5,1.3,377,50,296162403
544,3759,144.0,0.5,1.3,377,50,296162619
545,3766,144.0,0.5,1.3,377,50,296162835
546,3773,144.0,0.5,1.3,377,50,296163051
547,3778,144.0,0.5,1.3,377,50,296163267
548,3787,144.0,0.5,1.3,377,50,296163483
549,3793,144.0,0.5,1.3,377,50,296163699
550,3801,144.0,0.5,1.3,377,50,296163915
551,3807,144.0,0.5,1.3,377,50,296164131
552,3814,144.0,0.5,1.3,377,50,296164347
553,3821,144.0,0.5,1.3,377,50,296164563
554,3828,144.0,0.5,1.3,377,50,296164779
555,3835,144.0,0.5,1.3,377,50,296164995
556,3842,144.0,0.5,1.3,377,50,296165211
557,3849,144.0,0.5,1.3,377,50,296165427
558,3856,144.0,0.5,1.3,377,50,296165643
559,3863,144.0,0.5,1.3,377,50,296165859
560,3869,144.0,0.5,1.3,377,50,296166075
