frame_idx,time_elapsed_ms,fps,process_time_us,physics_time_us,node_count,npc_count,memory_bytes
56,392,145.0,0.7,0.4,627,100,298130543
57,398,145.0,0.7,0.4,627,100,298130747
58,406,145.0,0.7,0.4,627,100,298130951
59,413,145.0,0.7,0.4,627,100,298131155
60,420,145.0,0.7,0.4,627,100,298131359
61,427,145.0,0.7,0.4,627,100,298131563
62,434,145.0,0.7,0.4,627,100,298132511
63,440,145.0,0.7,0.4,627,100,298132715
64,448,145.0,0.7,0.4,627,100,298132919
65,454,145.0,0.7,0.4,627,100,298133123
66,459,145.0,0.7,0.4,627,100,298133327
67,468,145.0,0.7,0.4,627,100,298133531
68,475,145.0,0.7,0.4,627,100,298133735
69,482,145.0,0.7,0.4,627,100,298133939
70,488,145.0,0.7,0.4,627,100,298134143
71,494,145.0,0.7,0.4,627,100,298134347
72,501,145.0,0.7,0.4,627,100,298134551
73,510,145.0,0.7,0.4,627,100,298134755
74,516,145.0,0.7,0.4,627,100,298134959
75,523,145.0,0.7,0.4,627,100,298135163
76,531,145.0,0.7,0.4,627,100,298135367
77,537,145.0,0.7,0.4,627,100,298135571
78,544,145.0,0.7,0.4,627,100,298135775
79,551,145.0,0.7,0.4,627,100,298135979
80,558,145.0,0.7,0.4,627,100,298136183
81,565,145.0,0.7,0.4,627,100,298136387
82,572,145.0,0.7,0.4,627,100,298136591
83,579,145.0,0.7,0.4,627,100,298136795
84,586,145.0,0.7,0.4,627,100,298136999
85,592,145.0,0.7,0.4,627,100,298137203
86,599,145.0,0.7,0.4,627,100,298137407
87,606,145.0,0.7,0.4,627,100,298137611
88,613,145.0,0.7,0.4,627,100,298137815
89,620,145.0,0.7,0.4,627,100,298138019
90,627,145.0,0.7,0.4,627,100,298138223
91,634,145.0,0.7,0.4,627,100,298138427
92,640,145.0,0.7,0.4,627,100,298138631
93,648,145.0,0.7,0.4,627,100,298139963
94,654,145.0,0.7,0.4,627,100,298140167
95,661,145.0,0.7,0.4,627,100,298140371
96,668,145.0,0.7,0.4,627,100,298140575
97,675,145.0,0.7,0.4,627,100,298140779
98,683,145.0,0.7,0.4,627,100,298140983
99,687,145.0,0.7,0.4,627,100,298141187
100,696,145.0,0.7,0.4,627,100,298141391
101,703,145.0,0.7,0.4,627,100,298141607
102,709,145.0,0.7,0.4,627,100,298141823
103,715,145.0,0.7,0.4,627,100,298142039
104,723,145.0,0.7,0.4,627,100,298142255
105,730,145.0,0.7,0.4,627,100,298142471
106,738,145.0,0.7,0.4,627,100,298142687
107,744,145.0,0.7,0.4,627,100,298142903
108,751,145.0,0.7,0.4,627,100,298143119
109,757,145.0,0.7,0.4,627,100,298143335
110,765,145.0,0.7,0.4,627,100,298143551
111,771,145.0,0.7,0.4,627,100,298143767
112,778,145.0,0.7,0.4,627,100,298143983
113,786,145.0,0.7,0.4,627,100,298144199
114,791,145.0,0.7,0.4,627,100,298144415
115,800,145.0,0.7,0.4,627,100,298144631
116,806,145.0,0.7,0.4,627,100,298144847
117,811,145.0,0.7,0.4,627,100,298145063
118,821,145.0,0.7,0.4,627,100,298145279
119,826,145.0,0.7,0.4,627,100,298145495
120,833,145.0,0.7,0.4,627,100,298145711
121,840,145.0,0.7,0.4,627,100,298145927
122,847,145.0,0.7,0.4,627,100,298146143
123,854,145.0,0.7,0.4,627,100,298146359
124,861,145.0,0.7,0.4,627,100,298146575
125,868,145.0,0.7,0.4,627,100,298146791
126,875,145.0,0.7,0.4,627,100,298147007
127,882,145.0,0.7,0.4,627,100,298147223
128,888,145.0,0.7,0.4,627,100,298147439
129,896,145.0,0.7,0.4,627,100,298147655
130,901,145.0,0.7,0.4,627,100,298147871
131,910,145.0,0.7,0.4,627,100,298148087
132,916,145.0,0.7,0.4,627,100,298148303
133,924,145.0,0.7,0.4,627,100,298148519
134,929,145.0,0.7,0.4,627,100,298148735
135,938,145.0,0.7,0.4,627,100,298148951
136,944,145.0,0.7,0.4,627,100,298149167
137,952,145.0,0.7,0.4,627,100,298149383
138,957,145.0,0.7,0.5,627,100,298149599
139,964,145.0,0.7,0.5,627,100,298149815
140,972,145.0,0.7,0.5,627,100,298151711
141,979,145.0,0.7,0.5,627,100,298151927
142,986,145.0,0.7,0.5,627,100,298152143
143,992,145.0,0.7,0.5,627,100,298152359
144,998,145.0,0.7,0.5,627,100,298152575
145,1007,145.0,0.7,0.5,627,100,298152791
146,1013,145.0,0.7,0.5,627,100,298153007
147,1021,145.0,0.7,0.5,627,100,298153223
148,1027,145.0,0.7,0.5,627,100,298153439
149,1034,145.0,0.7,0.5,627,100,298153655
150,1040,145.0,0.7,0.5,627,100,298153871
151,1049,145.0,0.7,0.5,627,100,298154087
152,1054,145.0,0.7,0.5,627,100,298154303
153,1062,145.0,0.7,0.5,627,100,298154519
154,1068,145.0,0.7,0.5,627,100,298154735
155,1073,145.0,0.7,0.5,627,100,298154951
156,1082,145.0,0.7,0.5,627,100,298155167
157,1088,145.0,0.7,0.5,627,100,298155383
158,1096,145.0,0.7,0.5,627,100,298155599
159,1101,145.0,0.7,0.5,627,100,298155815
160,1111,145.0,0.7,0.5,627,100,298156031
161,1117,145.0,0.7,0.5,627,100,298156247
162,1123,145.0,0.7,0.5,627,100,298156463
163,1130,145.0,0.7,0.5,627,100,298156679
164,1138,145.0,0.7,0.5,627,100,298156895
165,1144,145.0,0.7,0.5,627,100,298157111
166,1152,145.0,0.7,0.5,627,100,298157327
167,1157,145.0,0.7,0.5,627,100,298157543
168,1165,145.0,0.7,0.5,627,100,298157759
169,1172,145.0,0.7,0.5,627,100,298157975
170,1179,145.0,0.7,0.5,627,100,298158191
171,1186,145.0,0.7,0.5,627,100,298158407
172,1193,145.0,0.7,0.5,627,100,298158623
173,1200,145.0,0.7,0.5,627,100,298158839
174,1206,145.0,0.7,0.5,627,100,298159055
175,1213,145.0,0.7,0.5,627,100,298159271
176,1220,145.0,0.7,0.5,627,100,298159487
177,1227,145.0,0.7,0.5,627,100,298159703
178,1234,145.0,0.7,0.5,627,100,298159919
179,1241,145.0,0.7,0.5,627,100,298160135
180,1248,145.0,0.7,0.5,627,100,298160351
181,1255,145.0,0.7,0.5,627,100,298160567
182,1260,145.0,0.7,0.5,627,100,298160783
183,1269,145.0,0.7,0.5,627,100,298160999
184,1275,145.0,0.7,0.5,627,100,298161215
185,1283,145.0,0.7,0.5,627,100,298161431
186,1288,145.0,0.7,0.5,627,100,298161647
187,1297,145.0,0.7,0.5,627,100,298161863
188,1303,145.0,0.7,0.5,627,100,298162079
189,1310,145.0,0.7,0.5,627,100,298162295
190,1317,145.0,0.7,0.5,627,100,298162511
191,1323,145.0,0.7,0.5,627,100,298162727
192,1331,145.0,0.7,0.5,627,100,298162943
193,1337,145.0,0.7,0.5,627,100,298163159
194,1345,145.0,0.7,0.5,627,100,298163375
195,1351,145.0,0.7,0.5,627,100,298163591
196,1356,145.0,0.7,0.5,627,100,298163807
197,1366,145.0,0.7,0.5,627,100,298164023
198,1371,145.0,0.7,0.5,627,100,298164239
199,1379,145.0,0.7,0.5,627,100,298164455
200,1386,145.0,0.7,0.5,627,100,298164671
201,1393,145.0,0.7,0.5,627,100,298164887
202,1400,145.0,0.7,0.5,627,100,298165103
203,1406,145.0,0.7,0.5,627,100,298165319
204,1414,145.0,0.7,0.5,627,100,298165535
205,1420,145.0,0.7,0.5,627,100,298165751
206,1428,145.0,0.7,0.5,627,100,298165967
207,1434,145.0,0.7,0.5,627,100,298166183
208,1441,145.0,0.7,0.5,627,100,298166399
209,1448,145.0,0.7,0.5,627,100,298166615
210,1453,145.0,0.7,0.5,627,100,298169351
211,1462,145.0,0.7,0.5,627,100,298169567
212,1468,145.0,0.7,0.5,627,100,298169783
213,1476,145.0,0.7,0.5,627,100,298169999
214,1483,145.0,0.7,0.5,627,100,298170215
215,1489,145.0,0.7,0.5,627,100,298170431
216,1495,145.0,0.7,0.5,627,100,298170647
217,1503,145.0,0.7,0.5,627,100,298170863
218,1510,145.0,0.7,0.5,627,100,298171079
219,1515,145.0,0.7,0.5,627,100,298171295
220,1525,145.0,0.7,0.5,627,100,298171511
221,1530,145.0,0.7,0.5,627,100,298171727
222,1538,145.0,0.7,0.5,627,100,298171943
223,1544,145.0,0.7,0.5,627,100,298172159
224,1552,145.0,0.7,0.5,627,100,298172375
225,1558,145.0,0.7,0.5,627,100,298172591
226,1565,145.0,0.7,0.5,627,100,298172807
227,1572,145.0,0.7,0.5,627,100,298173023
228,1579,145.0,0.7,0.5,627,100,298173239
229,1586,145.0,0.7,0.5,627,100,298173455
230,1593,145.0,0.7,0.5,627,100,298173671
231,1600,145.0,0.7,0.5,627,100,298173887
232,1606,145.0,0.7,0.5,627,100,298174103
233,1614,145.0,0.7,0.5,627,100,298174319
234,1620,145.0,0.7,0.5,627,100,298174535
235,1627,145.0,0.7,0.5,627,100,298174751
236,1634,145.0,0.7,0.5,627,100,298174967
237,1641,145.0,0.7,0.5,627,100,298175183
238,1648,145.0,0.7,0.5,627,100,298175399
239,1655,145.0,0.7,0.5,627,100,298175615
240,1662,145.0,0.7,0.5,627,100,298175831
241,1669,145.0,0.7,0.5,627,100,298176047
242,1674,145.0,0.7,0.5,627,100,298176263
243,1682,145.0,0.7,0.5,627,100,298176479
244,1688,145.0,0.7,0.5,627,100,298176695
245,1697,145.0,0.7,0.5,627,100,298176911
246,1703,145.0,0.7,0.5,627,100,298177127
247,1709,145.0,0.7,0.5,627,100,298177343
248,1718,145.0,0.7,0.5,627,100,298177559
249,1724,145.0,0.7,0.5,627,100,298177775
250,1731,145.0,0.7,0.5,627,100,298177991
251,1738,145.0,0.7,0.5,627,100,298178207
252,1744,145.0,0.7,0.5,627,100,298178423
253,1752,145.0,0.7,0.5,627,100,298178639
254,1757,145.0,0.7,0.5,627,100,298178855
255,1765,145.0,0.7,0.5,627,100,298179071
256,1772,145.0,0.7,0.5,627,100,298179287
257,1779,145.0,0.7,0.5,627,100,298179503
258,1786,145.0,0.7,0.5,627,100,298179719
259,1793,145.0,0.7,0.5,627,100,298179935
260,1798,145.0,0.7,0.5,627,100,298180151
261,1806,145.0,0.7,0.5,627,100,298180367
262,1814,145.0,0.7,0.5,627,100,298180583
263,1820,145.0,0.7,0.5,627,100,298180799
264,1827,145.0,0.7,0.5,627,100,298181015
265,1834,145.0,0.7,0.5,627,100,298181231
266,1840,145.0,0.7,0.5,627,100,298181447
267,1848,145.0,0.7,0.5,627,100,298181663
268,1855,145.0,0.7,0.5,627,100,298181879
269,1862,145.0,0.7,0.5,627,100,298182095
270,1869,145.0,0.7,0.5,627,100,298182311
271,1876,145.0,0.7,0.5,627,100,298182527
272,1883,145.0,0.7,0.5,627,100,298182743
273,1889,145.0,0.7,0.5,627,100,298182959
274,1896,145.0,0.7,0.5,627,100,298183175
275,1901,145.0,0.7,0.5,627,100,298183391
276,1909,145.0,0.7,0.5,627,100,298183607
277,1917,145.0,0.7,0.5,627,100,298183823
278,1924,145.0,0.7,0.5,627,100,298184039
279,1931,145.0,0.7,0.5,627,100,298184255
280,1940,145.0,0.7,0.5,627,100,298184471
281,1943,145.0,0.7,0.5,627,100,298184687
282,1950,145.0,0.7,0.5,627,100,298184903
283,1959,145.0,1.4,0.4,627,100,298185119
284,1965,145.0,1.4,0.4,627,100,298185335
285,1973,145.0,1.4,0.4,627,100,298185551
286,1979,145.0,1.4,0.4,627,100,298185767
287,1986,145.0,1.4,0.4,627,100,298185983
288,1993,145.0,1.4,0.4,627,100,298186199
289,1998,145.0,1.4,0.4,627,100,298186415
290,2007,145.0,1.4,0.4,627,100,298186631
291,2014,145.0,1.4,0.4,627,100,298186847
292,2020,145.0,1.4,0.4,627,100,298187063
293,2028,145.0,1.4,0.4,627,100,298187279
294,2035,145.0,1.4,0.4,627,100,298187495
295,2040,145.0,1.4,0.4,627,100,298187711
296,2048,145.0,1.4,0.4,627,100,298187927
297,2055,145.0,1.4,0.4,627,100,298188143
298,2062,145.0,1.4,0.4,627,100,298188359
299,2068,145.0,1.4,0.4,627,100,298188575
300,2076,145.0,1.4,0.4,627,100,298188791
301,2083,145.0,1.4,0.4,627,100,298189007
302,2088,145.0,1.4,0.4,627,100,298189223
303,2096,145.0,1.4,0.4,627,100,298189439
304,2104,145.0,1.4,0.4,627,100,298189655
305,2110,145.0,1.4,0.4,627,100,298189871
306,2117,145.0,1.4,0.4,627,100,298190087
307,2123,145.0,1.4,0.4,627,100,298190303
308,2132,145.0,1.4,0.4,627,100,298190519
309,2137,145.0,1.4,0.4,627,100,298190735
310,2145,145.0,1.4,0.4,627,100,298190951
311,2152,145.0,1.4,0.4,627,100,298191167
312,2159,145.0,1.4,0.4,627,100,298191383
313,2166,145.0,1.4,0.4,627,100,298191599
314,2172,145.0,1.4,0.4,627,100,298191815
315,2179,145.0,1.4,0.4,627,100,298195823
316,2186,145.0,1.4,0.4,627,100,298196039
317,2193,145.0,1.4,0.4,627,100,298196255
318,2200,145.0,1.4,0.4,627,100,298196471
319,2207,145.0,1.4,0.4,627,100,298196687
320,2214,145.0,1.4,0.4,627,100,298196903
321,2221,145.0,1.4,0.4,627,100,298197119
322,2228,145.0,1.4,0.4,627,100,298197335
323,2235,145.0,1.4,0.4,627,100,298197551
324,2241,145.0,1.4,0.4,627,100,298197767
325,2248,145.0,1.4,0.4,627,100,298197983
326,2255,145.0,1.4,0.4,627,100,298198199
327,2262,145.0,1.4,0.4,627,100,298198415
328,2269,145.0,1.4,0.4,627,100,298198631
329,2276,145.0,1.4,0.4,627,100,298198847
330,2282,145.0,1.4,0.4,627,100,298199063
331,2289,145.0,1.4,0.4,627,100,298199279
332,2297,145.0,1.4,0.4,627,100,298199495
333,2303,145.0,1.4,0.4,627,100,298199711
334,2311,145.0,1.4,0.4,627,100,298199927
335,2315,145.0,1.4,0.4,627,100,298200143
336,2323,145.0,1.4,0.4,627,100,298200359
337,2332,145.0,1.4,0.4,627,100,298200575
338,2338,145.0,1.4,0.4,627,100,298200791
339,2345,145.0,1.4,0.4,627,100,298201007
340,2352,145.0,1.4,0.4,627,100,298201223
341,2359,145.0,1.4,0.4,627,100,298201439
342,2366,145.0,1.4,0.4,627,100,298201655
343,2372,145.0,1.4,0.4,627,100,298201871
344,2379,145.0,1.4,0.4,627,100,298202087
345,2387,145.0,1.4,0.4,627,100,298202303
346,2393,145.0,1.4,0.4,627,100,298202519
347,2400,145.0,1.4,0.4,627,100,298202735
348,2407,145.0,1.4,0.4,627,100,298202951
349,2413,145.0,1.4,0.4,627,100,298203167
350,2421,145.0,1.4,0.4,627,100,298203383
351,2427,145.0,1.4,0.4,627,100,298203599
352,2435,145.0,1.4,0.4,627,100,298203815
353,2441,145.0,1.4,0.4,627,100,298204031
354,2449,145.0,1.4,0.4,627,100,298204247
355,2455,145.0,1.4,0.4,627,100,298204463
356,2462,145.0,1.4,0.4,627,100,298204679
357,2469,145.0,1.4,0.4,627,100,298204895
358,2476,145.0,1.4,0.4,627,100,298205111
359,2482,145.0,1.4,0.4,627,100,298205327
360,2490,145.0,1.4,0.4,627,100,298205543
361,2496,145.0,1.4,0.4,627,100,298205759
362,2504,145.0,1.4,0.4,627,100,298205975
363,2510,145.0,1.4,0.4,627,100,298206191
364,2518,145.0,1.4,0.4,627,100,298206407
365,2524,145.0,1.4,0.4,627,100,298206623
366,2529,145.0,1.4,0.4,627,100,298206839
367,2539,145.0,1.4,0.4,627,100,298207055
368,2544,145.0,1.4,0.4,627,100,298207271
369,2552,145.0,1.4,0.4,627,100,298207487
370,2559,145.0,1.4,0.4,627,100,298207703
371,2566,145.0,1.4,0.4,627,100,298207919
372,2572,145.0,1.4,0.4,627,100,298208135
373,2580,145.0,1.4,0.4,627,100,298208351
374,2587,145.0,1.4,0.4,627,100,298208567
375,2593,145.0,1.4,0.4,627,100,298208783
376,2600,145.0,1.4,0.4,627,100,298208999
377,2606,145.0,1.4,0.4,627,100,298209215
378,2615,145.0,1.4,0.4,627,100,298209431
379,2621,145.0,1.4,0.4,627,100,298209647
380,2628,145.0,1.4,0.4,627,100,298209863
381,2635,145.0,1.4,0.4,627,100,298210079
382,2640,145.0,1.4,0.4,627,100,298210295
383,2648,145.0,1.4,0.4,627,100,298210511
384,2655,145.0,1.4,0.4,627,100,298210727
385,2662,145.0,1.4,0.4,627,100,298210943
386,2669,145.0,1.4,0.4,627,100,298211159
387,2676,145.0,1.4,0.4,627,100,298211375
388,2682,145.0,1.4,0.4,627,100,298211591
389,2691,145.0,1.4,0.4,627,100,298211807
390,2696,145.0,1.4,0.4,627,100,298212023
391,2704,145.0,1.4,0.4,627,100,298212239
392,2710,145.0,1.4,0.4,627,100,298212455
393,2718,145.0,1.4,0.4,627,100,298212671
394,2723,145.0,1.4,0.4,627,100,298212887
395,2732,145.0,1.4,0.4,627,100,298213103
396,2738,145.0,1.4,0.4,627,100,298213319
397,2745,145.0,1.4,0.4,627,100,298213535
398,2752,145.0,1.4,0.4,627,100,298213751
399,2759,145.0,1.4,0.4,627,100,298213967
400,2765,145.0,1.4,0.4,627,100,298214183
401,2772,145.0,1.4,0.4,627,100,298214399
402,2778,145.0,1.4,0.4,627,100,298214615
403,2788,145.0,1.4,0.4,627,100,298214831
404,2793,145.0,1.4,0.4,627,100,298215047
405,2798,145.0,1.4,0.4,627,100,298215263
406,2808,145.0,1.4,0.4,627,100,298215479
407,2814,145.0,1.4,0.4,627,100,298215695
408,2821,145.0,1.4,0.4,627,100,298215911
409,2826,145.0,1.4,0.4,627,100,298216127
410,2835,145.0,1.4,0.4,627,100,298216343
411,2842,145.0,1.4,0.4,627,100,298216559
412,2849,145.0,1.4,0.4,627,100,298216775
413,2855,145.0,1.4,0.4,627,100,298216991
414,2862,145.0,1.4,0.4,627,100,298217207
415,2869,145.0,1.4,0.4,627,100,298217423
416,2876,145.0,1.4,0.4,627,100,298217639
417,2882,145.0,1.4,0.4,627,100,298217855
418,2891,145.0,1.4,0.4,627,100,298218071
419,2897,145.0,1.4,0.4,627,100,298218287
420,2904,145.0,1.4,0.4,627,100,298218503
421,2911,145.0,1.4,0.4,627,100,298218719
422,2918,145.0,1.4,0.4,627,100,298218935
423,2923,145.0,1.4,0.4,627,100,298219151
424,2932,145.0,1.4,0.4,627,100,298219367
425,2937,145.0,1.4,0.4,627,100,298219583
426,2945,145.0,1.4,0.4,627,100,298219799
427,2952,144.0,0.6,0.3,627,100,298220015
428,2959,144.0,0.6,0.3,627,100,298220231
429,2966,144.0,0.6,0.3,627,100,298220447
430,2973,144.0,0.6,0.3,627,100,298220663
431,2979,144.0,0.6,0.3,627,100,298220879
432,2987,144.0,0.6,0.3,627,100,298221095
433,2993,144.0,0.6,0.3,627,100,298221311
434,3001,144.0,0.6,0.3,627,100,298221527
435,3007,144.0,0.6,0.3,627,100,298221743
436,3014,144.0,0.6,0.3,627,100,298221959
437,3021,144.0,0.6,0.3,627,100,298222175
438,3028,144.0,0.6,0.3,627,100,298222391
439,3035,144.0,0.6,0.3,627,100,298222607
440,3042,144.0,0.6,0.3,627,100,298222823
441,3048,144.0,0.6,0.3,627,100,298223039
442,3055,144.0,0.6,0.3,627,100,298223255
443,3061,144.0,0.6,0.3,627,100,298223471
444,3068,144.0,0.6,0.3,627,100,298223687
445,3077,144.0,0.6,0.3,627,100,298223903
446,3083,144.0,0.6,0.3,627,100,298224119
447,3090,144.0,0.6,0.3,627,100,298224335
448,3097,144.0,0.6,0.3,627,100,298224551
449,3104,144.0,0.6,0.3,627,100,298224767
450,3111,144.0,0.6,0.3,627,100,298224983
451,3118,144.0,0.6,0.3,627,100,298225199
452,3123,144.0,0.6,0.3,627,100,298225415
453,3132,144.0,0.6,0.3,627,100,298225631
454,3138,144.0,0.6,0.3,627,100,298225847
455,3145,144.0,0.6,0.3,627,100,298226063
456,3152,144.0,0.6,0.3,627,100,298226279
457,3159,144.0,0.6,0.3,627,100,298226495
458,3166,144.0,0.6,0.3,627,100,298226711
459,3173,144.0,0.6,0.3,627,100,298226927
460,3180,144.0,0.6,0.3,627,100,298227143
461,3187,144.0,0.6,0.3,627,100,298227359
462,3194,144.0,0.6,0.3,627,100,298227575
463,3201,144.0,0.6,0.3,627,100,298227791
464,3207,144.0,0.6,0.3,627,100,298228007
465,3215,144.0,0.6,0.3,627,100,298228223
466,3219,144.0,0.6,0.3,627,100,298228439
467,3229,144.0,0.6,0.3,627,100,298228655
468,3235,144.0,0.6,0.3,627,100,298228871
469,3242,144.0,0.6,0.3,627,100,298229087
470,3248,144.0,0.6,0.3,627,100,298229303
471,3256,144.0,0.6,0.3,627,100,298229519
472,3262,144.0,0.6,0.3,627,100,298229735
473,3270,144.0,0.6,0.3,627,100,298235639
474,3276,144.0,0.6,0.3,627,100,298235855
475,3284,144.0,0.6,0.3,627,100,298236071
476,3290,144.0,0.6,0.3,627,100,298236287
477,3297,144.0,0.6,0.3,627,100,298236503
478,3304,144.0,0.6,0.3,627,100,298236719
479,3311,144.0,0.6,0.3,627,100,298236935
480,3318,144.0,0.6,0.3,627,100,298237151
481,3323,144.0,0.6,0.3,627,100,298237367
482,3330,144.0,0.6,0.3,627,100,298237583
483,3339,144.0,0.6,0.3,627,100,298237799
484,3345,144.0,0.6,0.3,627,100,298238015
485,3353,144.0,0.6,0.3,627,100,298238231
486,3359,144.0,0.6,0.3,627,100,298238447
487,3365,144.0,0.6,0.3,627,100,298238663
488,3374,144.0,0.6,0.3,627,100,298238879
489,3380,144.0,0.6,0.3,627,100,298239095
490,3387,144.0,0.6,0.3,627,100,298239311
491,3393,144.0,0.6,0.3,627,100,298239527
492,3401,144.0,0.6,0.3,627,100,298239743
493,3406,144.0,0.6,0.3,627,100,298239959
494,3413,144.0,0.6,0.3,627,100,298240175
495,3422,144.0,0.6,0.3,627,100,298240391
496,3426,144.0,0.6,0.3,627,100,298240607
497,3434,144.0,0.6,0.3,627,100,298240823
498,3440,144.0,0.6,0.3,627,100,298241039
499,3448,144.0,0.6,0.3,627,100,298241255
500,3456,144.0,0.6,0.3,627,100,298241471
501,3463,144.0,0.6,0.3,627,100,298241687
502,3468,144.0,0.6,0.3,627,100,298241903
503,3477,144.0,0.6,0.3,627,100,298242119
504,3482,144.0,0.6,0.3,627,100,298242335
505,3491,144.0,0.6,0.3,627,100,298242551
506,3497,144.0,0.6,0.3,627,100,298242767
507,3505,144.0,0.6,0.3,627,100,298242983
508,3511,144.0,0.6,0.3,627,100,298243199
509,3518,144.0,0.6,0.3,627,100,298243415
510,3523,144.0,0.6,0.3,627,100,298243631
511,3533,144.0,0.6,0.3,627,100,298243847
512,3538,144.0,0.6,0.3,627,100,298244063
513,3546,144.0,0.6,0.3,627,100,298244279
514,3552,144.0,0.6,0.3,627,100,298244495
515,3559,144.0,0.6,0.3,627,100,298244711
516,3565,144.0,0.6,0.3,627,100,298244927
517,3572,144.0,0.6,0.3,627,100,298245143
518,3580,144.0,0.6,0.3,627,100,298245359
519,3587,144.0,0.6,0.3,627,100,298245575
520,3594,144.0,0.6,0.3,627,100,298245791
521,3601,144.0,0.6,0.3,627,100,298246007
522,3606,144.0,0.6,0.3,627,100,298246223
523,3614,144.0,0.6,0.3,627,100,298246439
524,3622,144.0,0.6,0.3,627,100,298246655
525,3626,144.0,0.6,0.3,627,100,298246871
526,3635,144.0,0.6,0.3,627,100,298247087
527,3642,144.0,0.6,0.3,627,100,298247303
528,3648,144.0,0.6,0.3,627,100,298247519
529,3656,144.0,0.6,0.3,627,100,298247735
530,3663,144.0,0.6,0.3,627,100,298247951
531,3668,144.0,0.6,0.3,627,100,298248167
532,3676,144.0,0.6,0.3,627,100,298248383
533,3684,144.0,0.6,0.3,627,100,298248599
534,3690,144.0,0.6,0.3,627,100,298248815
535,3698,144.0,0.6,0.3,627,100,298249031
536,3702,144.0,0.6,0.3,627,100,298249247
537,3709,144.0,0.6,0.3,627,100,298249463
538,3717,144.0,0.6,0.3,627,100,298249679
539,3723,144.0,0.6,0.3,627,100,298249895
540,3733,144.0,0.6,0.3,627,100,298250111
541,3738,144.0,0.6,0.3,627,100,298250327
542,3746,144.0,0.6,0.3,627,100,298250543
543,3753,144.0,0.6,0.3,627,100,298250759
544,3759,144.0,0.6,0.3,627,100,298250975
545,3766,144.0,0.6,0.3,627,100,298251191
546,3773,144.0,0.6,0.3,627,100,298251407
547,3780,144.0,0.6,0.3,627,100,298251623
548,3787,144.0,0.6,0.3,627,100,298251839
549,3794,144.0,0.6,0.3,627,100,298252055
550,3801,144.0,0.6,0.3,627,100,298252271
551,3808,144.0,0.6,0.3,627,100,298252487
552,3815,144.0,0.6,0.3,627,100,298252703
553,3821,144.0,0.6,0.3,627,100,298252919
554,3828,144.0,0.6,0.3,627,100,298253135
555,3835,144.0,0.6,0.3,627,100,298253351
556,3842,144.0,0.6,0.3,627,100,298253567
557,3849,144.0,0.6,0.3,627,100,298253783
558,3856,144.0,0.6,0.3,627,100,298253999
559,3863,144.0,0.6,0.3,627,100,298254215
560,3868,144.0,0.6,0.3,627,100,298254431
